tweetid,user,content,date,lang,sentiment
815408756452274176,920054383,"@juantaleb naaa que postales tan hermosas taleb feliz año te mando un abrazo, gracias por este año tan lindo, fue bonito conocerte",2017-01-01 04:06:11+00:00,es,1
815593628936482816,552170864,"-mama ya quiero cambiar de lentes estan bien rayados *horas despues, mi hermana rompe mis lentes* yep, es hora de cambiar lentes",2017-01-01 16:20:48+00:00,es,neu
815460773967302656,83482036,"a la verga 2016 me trajiste mucha tristeza pero espero el 2017 sea de lo mejor, a darle pa adelante q para atras ya dolio bastante",2017-01-01 07:32:53+00:00,es,0
815490409472225280,466153896,"@miroslavamont: recibe un calido y fuerte abrazo desde san luis potosi, slp pd ya casi tu cumple nn",2017-01-01 09:30:39+00:00,es,1
815489729575534592,466153896,"@carolinapadron: hola, te deseo un feliz año nuevo 2017 lleno de salud, abundancia y exitos te mando un fuerte abrazo",2017-01-01 09:27:57+00:00,es,1
815651367419256832,106007402,ese triste momento en el que te das cuenta que se te acabaron las vacaciones y que ya casi es hora de volver a la realidad,2017-01-01 20:10:14+00:00,es,0
815474458982944768,466153896,"@anabrendac: hola, paso a desearte un feliz año nuevo 2017 y que este lleno de salud, abundancia y exitos para ti y para los tuyos",2017-01-01 08:27:16+00:00,es,1
815483481685782528,466153896,"@carlacarrilloof: y todo lo mejor para ti y para tus seres queridos recibe un calido y fuerte abrazo desde san luis potosi, slp tqm",2017-01-01 09:03:07+00:00,es,1
815482860333395968,815945594,"onq16, ibexams, gradprepatec, vemrd, gradib, itesm inq, emria fue un buen año 2016 y el que viene, mejor",2017-01-01 09:00:39+00:00,es,1
815076211504402432,135331567,@evelyyncassio lo mejor para este nuevo año evelyn q venga mas futbol y mas aficionadas como tu te mando un abrazo que dios te bendiga,2016-12-31 06:04:46+00:00,es,1
815434636251828224,289116341,"mi ultimo tweet del año 2017 va a ser un año muy perro en muchos ambitos pero puedo con el, va a traer muchas cosas buenas",2017-01-01 05:49:01+00:00,es,1
813817725101416448,306209762,"si algo detesto de la consulta es a los familiares groseros de los adultos mayores, la impotencia de saber que se tienen que ir con ellos",2016-12-27 18:44:00+00:00,es,0
813824847499460608,3080210256,"@dafneca1 estaba pensando en preguntarte si ibas a ir jaja :v,el jueves nos vemos alla me voy a sentir raro por que todos ya se llevan",2016-12-27 19:12:18+00:00,es,neu
813827171588468736,2411098652,"2/2 tipo: ""soy anarcofeminista y siento desprecio por los hombres pero me tomo las fotos mas sugerentes posibles a ver que agarro""",2016-12-27 19:21:32+00:00,es,0
813831378445795328,360317663,"el ""in memoriam"" de los oscares va a estar muy cargado este año desde david bowie en enero hasta carrie fisher en diciembre",2016-12-27 19:38:15+00:00,es,0
813704490092068864,2786249392,"@maciosare75 hi muchisimo gusto, felices fiestas no les interesaria salir con una pareja de 26 y 28 años somos de xalapa pero viajamos",2016-12-27 11:14:02+00:00,es,none
813769931263188992,428476605,"si es shido ser fiel yo sabia que lo era que me paso esas veces o sea, fue desde mi primer novio en cch",2016-12-27 15:34:05+00:00,es,1
813765249086136320,39228016,desde hace 20 minutos se escucha una alarma y me da mucho coraje porque eso significa que la persona sigue dormida y yo aqui con sueño,2016-12-27 15:15:29+00:00,es,0
813631560465252352,1007923098,lo mejor de estas fechas es que con el frio vienen los sueters y con ellos solo tengo que planchar el 15% de la camisa navidadgodin,2016-12-27 06:24:15+00:00,es,1
812386033543168000,151962177,@felipegne por hay bueno si un cafe yo tmbn elegi que ya no salgo hoy a que hora llegas,2016-12-23 19:54:58+00:00,es,none
812569291329511424,379205511,@maferalatriste creo q el unico,2016-12-24 08:03:10+00:00,es,none
813614207337988096,231476752,-papa que sale de cruzar un gato con un burro -no lo se -todos los vecinos a callar al gato jajajajaja no papa con el cinturon no,2016-12-27 05:15:17+00:00,es,0
817935800268636160,3819148944,@eduardoramos95r aqui ando me enferme de la garganta jajaja ntp sigue jugando amor te amo mucho te extraño popochas,2017-01-08 03:27:45+00:00,es,1
817767274081878016,331230834,top de cosas inutiles que guardo en mi memoria: - dialogos completos de shrek2 - dos canciones de selena gomez - su numero de telefono,2017-01-07 16:18:06+00:00,es,1
817796218357215232,949050319,"desperte casi a las 11:00 am no me juzguen tengo el nombre de la princesa que estuvo dormida toda la pelicula, que esperaban",2017-01-07 18:13:07+00:00,es,neu
817916850503680000,159904333,"-me gusta esta cancion -hace tiempo se la dedique a mi ex y cada vez que la escucho, me acuerdo de su ex",2017-01-08 02:12:27+00:00,es,0
817916686334468096,112578539,"que triste de veras cuando tienes antojo brutal de un blizzard, crees que el del mes no tiene pierde, y resulta estar muy malo",2017-01-08 02:11:48+00:00,es,0
817804350953287680,1163476410,"@daniaroberta a los delincuentes llamados ""politicos"" solo les interesa atascarse de dinero y propiedades eso si, los domingos a misa",2017-01-07 18:45:25+00:00,es,0
817825398675283968,137625300,@balucorp ni has estado feo,2017-01-07 20:09:04+00:00,es,1
817834882189688832,239030288,"@_nosoyartista @telcel @att pues si, yo creo, mi papa me dejo un equipo att y al igual lo uso mejor, porque ya estoy harta de esto",2017-01-07 20:46:45+00:00,es,0
817912823950938112,103725631,"@ascnati si si ya estuve haha desde el jueves en la mañana,ahorita ya voy saliendo de la central nueva,a mi tambien me lleno rapido",2017-01-08 01:56:27+00:00,es,1
817886477883305984,3130567529,"si, mi vida, estas muy linda, tienes un cuerpazo, pero dejame te presento al cepillo de dientes y la pasta",2017-01-08 00:11:46+00:00,es,0
817965880105697280,745073688274296832,@saulsegurab pionera en nuestra colonia,2017-01-08 05:27:17+00:00,es,1
816854640591511552,247040001,@marthaor2010 10pax -200 20pax - 320 10 pax rellena - 280 20 pax rellena - 400 relleno sugerido es de cajeta o cajeta con nuez,2017-01-05 03:51:37+00:00,es,none
816854536996392960,247040001,@travel_gaia 10pax -200 20pax - 320 10 pax rellena - 280 20 pax rellena - 400 relleno sugerido es de cajeta o cajeta con nuez,2017-01-05 03:51:12+00:00,es,none
816995457364697088,162844333,triste es no poder ver series en la tv por que soy tan ciego que ya no alcanzo a leer los subtitulos,2017-01-05 13:11:10+00:00,es,0
816995004816068608,78899898,"buenos dias los retos en la vida no estan ahi para paralizarte, sino para ayudarte a descubrir quien y que tan fuerte eres besitos",2017-01-05 13:09:22+00:00,es,1
817033724046897152,59594390,"@jjsanchezb tenemos la pre inauguracion de la e de barbie el viernes 6 de enero, y el sabado 7 de enero seria dia normal",2017-01-05 15:43:14+00:00,es,none
817043956227637248,100139110,"@oyeedanny ya se, quien los entiende verdad  el sabe lo que hace, y vaya que lo ha hecho mas que bien es grande @peladoalmeyda",2017-01-05 16:23:53+00:00,es,1
817054078391894016,428702499,"cuidando a mi enfermita, hoy no se trabaja dice ella y esta perfecto dia de camita yo malita tu malita chin me toco ser la enfermera",2017-01-05 17:04:07+00:00,es,0
817053732122873856,64276619,@samymtzl va a ganar tu tio @lopezobrador_,2017-01-05 17:02:44+00:00,es,1
817062286716178432,179567836,"@ale_jaramillo a los años por aqui hermosa, ya ni te has de acordar de tu fiel seguidor un abrazo inmenso en este nuevo año bendiciones",2017-01-05 17:36:44+00:00,es,1
816358954074836992,4786276643,"@chocoloveac tenemos muchas ganas de verte te extrañamos muchisimo, vuelve pronto porfavor te queremos mucho",2017-01-03 19:01:56+00:00,es,1
816498892376141824,56140140,"omfg mi conductor de uber acaba de pasar por un bache gigante y ahora el coche va haciendo ruidos raros pobre, le va a costar carisimo",2017-01-04 04:18:00+00:00,es,0
816354923923111936,3607243459,"@djrossana que tengan un lindo martes y que todos tus sueños se hagan realidad se tu misma, no copies modas eres mi ejemplo a seguir",2017-01-03 18:45:55+00:00,es,1
816354636273688576,105334697,@walkiriaflor pues no estaba bromenado,2017-01-03 18:44:47+00:00,es,0
816357157155155968,1343523248,"pues yo llevo 2 meses haciendo gazolinazo no tengo dinero para reparar mi carro y creo que ahora, despues de esto, se ira al yonke",2017-01-03 18:54:48+00:00,es,0
816488017099505664,247560015,que lindos recuerditos al mirar nuestras fotos de un 3 de enero 2016 conviviendo ella con mi familia hoy hace un año,2017-01-04 03:34:47+00:00,es,1
816481273233473536,110831768,"si me dieran cualquier deseo del mundo,solo pediria una sola cosa  ""regresar el tiempo"" , tengo mis dudas sobre dios pero ayudame",2017-01-04 03:07:59+00:00,es,neu
816506963018346496,3819148944,"@eduardoramos95r descansa gordis, mañana nos vemos no tardes por favor si sueña bonito, te amo muchisimo un besito en la frente",2017-01-04 04:50:04+00:00,es,1
816151494558773248,371055273,que mas quisiera estar alla y abrazarte que feo que el amor de mi vida se haya accidentado y yo por aca,2017-01-03 05:17:34+00:00,es,0
816470968965046272,360317663,estaba contando que mi mama tiene como 9 grupos de wa y yo solo tengo el de mi salon que esta silenciado por un año,2017-01-04 02:27:02+00:00,es,0
816469991340077056,3819148944,"@eduardoramos95r yumi  te amo, estoy viendo la serie y tu  tambien te extraño mañana te veo",2017-01-04 02:23:09+00:00,es,1
816467164144300032,16620113,madurar es mas divertido contigo,2017-01-04 02:11:55+00:00,es,1
816464604394033152,85660601,"la musica de u2 me deprime sobretodo la de stay (far away, so close maldita sea para que los puse",2017-01-04 02:01:45+00:00,es,0
816493473809330176,151523940,"@lili_blend ahora te entiendo, roji hoy que sali sola me di cuenta que no deje de morderme los labios todo el tiempo de nervios y miedo",2017-01-04 03:56:28+00:00,es,0
816388905905823744,9809362,durmiendo tan rico y solo me hablan para chingar y dicen q yo soy el q tiene una vida de mierda y bla bla bla,2017-01-03 21:00:57+00:00,es,0
816147252443918336,28423614,"@ibanezxaro jajaja ya ves lo que ocasiona tu ausencia prolongada, mi cuate no me habla y mi sobrina me desconoce",2017-01-03 05:00:42+00:00,es,0
816176134803038208,279714928,"@lizheidern hace streams buenos, a veces esta muy vacio su chat, pero se pone bueno el ambiente con @l337lag",2017-01-03 06:55:29+00:00,es,1
816175658250420224,438031133,el reboot de jumanji puede romper mi corazon x2 porque puede ser horrible y ademas pueden arruinar la imagen que tengo de the rock,2017-01-03 06:53:35+00:00,es,0
816175622099636224,149730728,estaba pensando en todas las cosas divertidas que quiero hacer este semestre y luego me acorde de lo que meti y pues no va a pasar,2017-01-03 06:53:26+00:00,es,0
817125048289030144,787135815717564416,"hasta me das risa @realdonaldtrump, por que el unico afectado seras tu y tu pais y ante tus propios ojos veras su destruccion total",2017-01-05 21:46:07+00:00,es,0
817229332057886720,206345163,@yo_soy_b es que aqui no hay asi que diga edificios y lugares historicos y los que hay son como 3 y ya no esta chido por eso lo digo,2017-01-06 04:40:30+00:00,es,0
817219520955695104,502241459,"tenia la idea de comprar un carro este año, pero ahora nevermind, me tendre que traer a petunia(mi bici a tj",2017-01-06 04:01:31+00:00,es,0
817165955998556160,703860612,lo mas triste es que cuando regrese a clases no voy a poder darme el lujo de ir a mi casa cada fin de semana,2017-01-06 00:28:40+00:00,es,0
817185201885499392,3035859050,"que bueno que no soy mama, seria la peor de todas, les daria puro jugo verde y macaroon and cheese feo",2017-01-06 01:45:09+00:00,es,0
817164913864908800,171254872,@fridasante 2 cosas 1 mal que no me sigues 2 mandale un saludo a azul si (el amor de mi vida ,2017-01-06 00:24:32+00:00,es,0
817213886411706368,410408730,@juanchogerk9 lo peor es que mucha gente vive de vender juguetes y por esto este año les ira mal (dia de reyes todo el centro esta solo,2017-01-06 03:39:08+00:00,es,0
817205103065255936,81416307,"lo bueno de crecer es que cosas que antes causaban un efecto emocional en mi, ahorita me vale madreeee quebonitoeslobonito",2017-01-06 03:04:14+00:00,es,1
817206334387011584,4855506675,mi tio me conto que iba en el metro bus y que un cabron dijo por telefono que se hubiera agarrado la pantalla en lugar de la licuadora,2017-01-06 03:09:07+00:00,es,0
817233158466834432,44992212,me acorde cuando era niño y me trajeron un balon y eso hizo que amara algo y hasta ahora me apasiona el futbol,2017-01-06 04:55:43+00:00,es,1
817232105054863360,349269520,por que dicen que ando en modo mamona que no saben que soy la persona mas aburrida para platicar les have falta tratarme mas,2017-01-06 04:51:31+00:00,es,0
817201535507660800,226390631,es bien raro no estar en la escuela a esta hora :c la neta si extraño eso y apenas van dos dias de clases jajajaja,2017-01-06 02:50:03+00:00,es,0
817195586243833856,180779828,"fiesta17millones @yuyacst hermosa, mil felicidades, esta familia crece y crecep no te gusto mi dibujito que te hice",2017-01-06 02:26:25+00:00,es,1
817196883772837888,53147384,"mañana va a haber muchos niñitos con una primer patineta si ven a uno, apoyen y ayudenlo estara frente a ustedes un nuevo skateboard",2017-01-06 02:31:34+00:00,es,1
817152910266134528,234467695,lo pendejo se mide en comparacion del numero de veces que te encabronas por un twiit que ni siquiera era dirigido a ti,2017-01-05 23:36:50+00:00,es,0
817254853822951424,110069739,"queridos reyes quiero: 1 voluntad para dejar de tragar y ya con eso toda mi vida se resuelve, ah si bueno y un dragon",2017-01-06 06:21:55+00:00,es,0
817236774816718848,247635523,"hoy le pedi a dios una señal realmente obvia, para poder tomar una importante decision, y mas clara no pudo estar gracias totales",2017-01-06 05:10:05+00:00,es,1
817261340200865792,103751716,@chelita19_esme hahaha te la curas con el que sea lo chido es ir posiblemente contra tigres vaya sho :v,2017-01-06 06:47:42+00:00,es,1
817158663378845696,740093292,extraño a super junior m teamsuperjunior soompiawards,2017-01-05 23:59:42+00:00,es,0
817267361610801152,133500554,"calmala pinche jesus, si me quiero morir y todo pero no de esta forma tan culera, que me atropelle un carro mejor",2017-01-06 07:11:37+00:00,es,0
817276093644337152,240833753,que triste es no tenerte,2017-01-06 07:46:19+00:00,es,0
817273361449517056,36243863,"de las princesas anamia a morbida mal pedo, que tan gorda soy si me encontre boronitas en mi papada",2017-01-06 07:35:28+00:00,es,0
817272795285442560,70530982,brillas y brillas tan lindo,2017-01-06 07:33:13+00:00,es,1
818191005048446976,95282081,"hey @ifcristian espero tengas un muy bonito dia, h te deseo lo mejor siempre se feliz ️ y felicidades, una vez mas",2017-01-08 20:21:51+00:00,es,1
818217082181414912,3236797487,como te tardas en contestar,2017-01-08 22:05:28+00:00,es,0
818179887437594624,3100242505,@alexmay_be algo similar me ha pasado,2017-01-08 19:37:40+00:00,es,none
818158149731389440,288471048,"al despedirnos dijo: have a nice day, y yo le conteste igual, y le dije ay que pendeja, jajaja ay gud bai mai lob",2017-01-08 18:11:18+00:00,es,1
818157742317858816,69923501,"al rato rosca de reyes ya se que no es hoy cuando se parte, pero s mi suegro le gusta hacer las cosas en familia",2017-01-08 18:09:41+00:00,es,1
817992618403631104,703080256576495616,"tengo hambre,pero si pido cena el chavo de la moto se va a mojar y seria mal pedo",2017-01-08 07:13:32+00:00,es,1
818209433432051712,284714498,"si no vivo al norte de la ciudad, tengo un iphone, auto y dinero no soy cool",2017-01-08 21:35:05+00:00,es,0
817846495298854912,770026893651406848,"hay dias en las que me pongo muy triste, pero no lo demuestro aparte de que a nadie le importa pues a nadie le importa",2017-01-07 21:32:53+00:00,es,0
817849262197223424,1131978595,"chavos no quiero ser pesimista pero siento que el kit no es pa'mi, ease que no voy a ganar",2017-01-07 21:43:53+00:00,es,0
817848154708185088,46791548,"nunca van a encontrar a una amiga como yo,que guarde hasta el minimo papelito de la secundaria que decia: holaeres super nunca cambies",2017-01-07 21:39:29+00:00,es,1
817849572865273856,778594806192746496,"@ladelbosque29 acude al proximo llamado que hagamos aqui, muy sencillo con guantes, zapato cerrado comodo y si tienes una pick-up mejor",2017-01-07 21:45:07+00:00,es,none
817978057793372160,487752566,@yazarethpalomo te extraño tanto mi amor,2017-01-08 06:15:40+00:00,es,1
818027944975044608,42174200,"y maldita sea, me converti en quien menos queria ser en la peor version de mi, cuestion de cambio para un 2017 lleno de positivismo",2017-01-08 09:33:54+00:00,es,0
818139143884541952,233494798,"ya no me burlare cuando les paso algo a mis amigos, por que luego me sucede algo parecido y ya no me es gracioso",2017-01-08 16:55:46+00:00,es,0
817806037080121344,414301185,"@karlacg_ ayñ, si eso pasa, uno de mis hermanos era super rubio y pues ya no jaja igual esta cute tu cabello",2017-01-07 18:52:07+00:00,es,1
816803809494179840,76657231,histerica x todo lo que no he actualizado en redesquiero tiempo o 1 comunity manager gratis xq yo como juanga y el pais no tengo dinero,2017-01-05 00:29:38+00:00,es,0
816892691858325504,149262320,@horantheworld20 claro que se puede corregir,2017-01-05 06:22:49+00:00,es,1
816881963013468160,14346090,pero llegar al hogar me da inmediata alegria en el corazon y asi es como mis dias cierran bonito desde hace un tiempo,2017-01-05 05:40:11+00:00,es,1
816877783779594240,153608765,ya viste lo bien que nos divertimos el uno sin el otro despues de todo nadie es indispensable,2017-01-05 05:23:35+00:00,es,1
816876357187698688,634896089,"por que no hacen perfumes de ropa nueva es el olor mas hermoso, consumista y de cierto modo capitalista del mundo",2017-01-05 05:17:55+00:00,es,0
816821896272613376,163130669,"@pablocampos98 andas super desaparecido de aqui pero se que te la estas pasando super bonito en tu viaje, y eso me hace muy feliz",2017-01-05 01:41:30+00:00,es,1
816812345628377088,1161529284,extraño que mayito diga babosa (o extraño la primera media hora de cotorreo extraño todo el desmadre de antes jaja,2017-01-05 01:03:33+00:00,es,0
816860717768769536,384047127,@paobarquet que coraje saber que tu y tus compañeros fueron victimas de gente malandrina por otro lado me da gusto saber que estas bien,2017-01-05 04:15:46+00:00,es,0
816859265906475008,1459644751,siii te traje un tecuerdo @la_joyita2 pero me extraviaron mi mochila debajo del autobus y pues ahi se perdio es neta hasta mi cel fue,2017-01-05 04:10:00+00:00,es,0
816868237443006464,289190391,@bettocantu los juegos de booktube me dejaron con muchos libros abiertos y queria cerrarlos antes de leer este creo que si la hago,2017-01-05 04:45:39+00:00,es,neu
816856304962539520,78463223,de la nada me empezo a seguir @chilaquiloteca y me entere que existe ese servicio porque a veces tambien me pasan cosas buenas,2017-01-05 03:58:14+00:00,es,0
816635099030528000,78899898,"dias si confias en tu mente, tendras que tomar decisiones toda tu vida si confias en tu corazon, sera tu ultima decision besitos",2017-01-04 13:19:14+00:00,es,neu
816646745811775488,2442953413,"ya me da miedo dormir con alguien, hablo sola y que tal si digo cosas que no debo",2017-01-04 14:05:31+00:00,es,0
816673081066328064,78816998,@pmovimiento acuerdense que a lo hecho en mexico de mexicano solo le queda el sudor la tierra y el aire casi todo lo demas es importado,2017-01-04 15:50:10+00:00,es,0
816729914024062976,89631068,que decepcion que gente que lo es todo te oculte cosas tan dificil es decir la verdad,2017-01-04 19:36:00+00:00,es,0
816734066498293760,205486948,"@ruizjanely eres un angel caido del cielo, fui a buscar de casualidad si estaban en las otras cocinas y no estan mis cubiertos",2017-01-04 19:52:30+00:00,es,0
816732439376605184,181381698,"y por todos lados hablan de los bloqueos, de enp, de trump y pinches es muy deprimente",2017-01-04 19:46:02+00:00,es,0
816721144325832704,127358239,porque las personas no captan la mega no indirecta de enviar flores mi escritorio se sigue viendo sin vida jajaja,2017-01-04 19:01:09+00:00,es,0
816735073286451200,33070943,"@kresnik02 it's never too late, nunca lo tuve en 64, era muy pobre y la verdad ahorita no lo he buscado asi que lo comprare digital",2017-01-04 19:56:30+00:00,es,1
816833137170927616,118103247,escribi un texto bien interesante acerca de la violencia en el noviazgo y de como salir de las relaciones toxicas luego lo posteo amigos,2017-01-05 02:26:10+00:00,es,1
816921279790022656,84420576,"me lleva la tostada con el internet de @izzi_mx deje a mis amigos en ark, con un t-rex y un oso",2017-01-05 08:16:25+00:00,es,0
816905052875063296,341777190,lo triste de este trimestre: salgo diario hasta las diez y no estare con todo el crew,2017-01-05 07:11:56+00:00,es,0
816906588921491456,341777190,"que te contesten con un ""que demonios fue todo esto jajaja"" a un mensaje bonito, si te mata un poquito",2017-01-05 07:18:02+00:00,es,neu
816912890934468608,1321419283,"@sirarmindice voy a leer sobre ello por cierto, no estoy en contra de la propiedad privada, por errores me referia al invididualosmo",2017-01-05 07:43:05+00:00,es,0
816952063779143680,3409459874,4:18 am que gran dilema despertar a mama para que me baje a abrirme o dejar que siga durmiendo pd venga saliendo del trabajo,2017-01-05 10:18:44+00:00,es,neu
816960578816274432,46049225,"cuando me duermo muy tarde planeando proyectos que me apasionan, es un completo goce, inspiracion a la calma de la noche",2017-01-05 10:52:35+00:00,es,1
816120405463138304,125112222,not myself tonight era hermosa pero el video rip off de bad romance arruino todo para mi queen x,2017-01-03 03:14:02+00:00,es,none
816127662309707776,40517515,"7 horas ya desde que salimos de mendoza y seguimos en puebla varados weeee, mi pobre perrito es demasiado para el",2017-01-03 03:42:52+00:00,es,0
816130390498885632,949050319,lo siento mucho perder un abuelo es uno de los dolores mas hondos posibles mucha fuerza para ti @urielcastillo93,2017-01-03 03:53:42+00:00,es,0
816187683659653120,454364202,no puedo creer que me haya propuesto dejar de fumar un mes y ya casi lo cumpla,2017-01-03 07:41:22+00:00,es,1
816184128835960832,862382503,"@tuamigatuitera pues ya ni nos hablas y si ire, ire como el 20 o algo asi de enero",2017-01-03 07:27:14+00:00,es,none
816204531876982784,2452053038,"@deba12334 por que siempre en las finales los hacen los domingos y todos al siguiente dia trabajan, van a la escuela y no se pueden",2017-01-03 08:48:19+00:00,es,0
816161618937708544,634896089,wooooow que curativo es esto me hace parecer menos perra y un poco mas agradable me gusta,2017-01-03 05:57:48+00:00,es,1
818613166988935168,2418354834,@soyalannavarro me pregunto: habras leido mi tweet y te sorprendiste por que ese es mi maximo nivel creativo me temo que si,2017-01-10 00:19:22+00:00,es,0
818611431012581376,2455610797,@elciempies para nada ella ama mexico y siempre quiere venir por eso vino gratis a tajin desde su album pasado esta que muere por venir,2017-01-10 00:12:28+00:00,es,1
818620143123075072,3607243459,@tribuna_i apenas inicio el torneo y ya estan diciendo si ya va la buena para @chivas hay equipos mejores que el rebaño,2017-01-10 00:47:06+00:00,es,neu
818619840323866624,2771460275,"@konemak hay peliculas que por acuerdos de sus distribuidoras, es de la unica manera en pueden estar dentro del catalogo",2017-01-10 00:45:53+00:00,es,none
818459798756880384,157074487,@lizpedroza hermosa estos dias tengo un arañas alacranes ratas y murcielagos en mi carta jajajaja es impresionante la quimica del cerebro,2017-01-09 14:09:56+00:00,es,0
818540136589770752,232016681,"@contactocitibmx en la mañana habian retenido la compra en linea porque pensaban que era fraude con la tarjeta, pero ya lo resolvieron",2017-01-09 19:29:10+00:00,es,1
818571621585678336,1869395678,"@nekojitablog yo por un bolillo con mayonesa, huevo, frijoles y mucho chile ahhhh es un antojo muy malolo se",2017-01-09 21:34:17+00:00,es,0
818566742507212800,567376426,@nahimachoura que te parecio el tercer uniforme de nuestras aguilas a mi no me gusto pero se ve mejor que el de localchale,2017-01-09 21:14:54+00:00,es,0
818493682542379008,179567836,"@elavelden aca en ecuador aun falta para el final de la telenovela, no me pierdo ningun capitulo un abrazo y excelente semana",2017-01-09 16:24:35+00:00,es,1
818492805114802176,102812491,buenosdias mundo twittero ya empezo la segunda semana del año y estoy mas que listo para vivir un dia mas,2017-01-09 16:21:06+00:00,es,1
818526072690114560,2165963496,"@fidelzevi esta bien, no insistas",2017-01-09 18:33:17+00:00,es,neu
818555019947544576,24494978,"@cinemex hola oigan reponganos las entradas de ayer con unas nuevas, por lo ocurrido ayer en cinemex portal vallejo, por favor",2017-01-09 20:28:19+00:00,es,0
818554599388762112,359540492,"@erickvaldes_ jajajajajaja trague puro brocoli y coliflor con pollo ahorita para echarme las tostadas, me las merezco",2017-01-09 20:26:39+00:00,es,1
818550296993333248,263404437,@qtf yo no opino lo mismo escribe muy similar a mi hijo de 9 años ya tiene firma,2017-01-09 20:09:33+00:00,es,neu
818550100012040192,22169010,"@mfollowill muchas gracias mark, si ya no puedo esperar , @swish41 y su tiro perfecto gracias por venir a mexico 🇲🇽 mffl",2017-01-09 20:08:46+00:00,es,1
818578968186077184,85760676,para que hablan de clandestino,2017-01-09 22:03:29+00:00,es,none
818578154075918336,3044141293,"ayer me robaron descaradamente, jamas acompañes a tu mama al centro comercial con tu tarjeta de la beca",2017-01-09 22:00:15+00:00,es,0
818577778958168064,354994936,que feo ver del otro lado de mi lugar de trabajo que estan comiendo cheetos y yo aca valiendo verga,2017-01-09 21:58:45+00:00,es,0
818579724242972672,3044141293,lo bueno de ser un sin amigos es que puedo llegar a la hora que quiera a los lugares que quiero visitar,2017-01-09 22:06:29+00:00,es,neu
818606199558049792,322953460,"recorri toda la ciudad en un dia con mi mejor amigo, que trip",2017-01-09 23:51:41+00:00,es,1
818600157713297408,319868589,es normal que despues de todo un fin con mi novio ahora lo este extrañando _ ya traiganmelo,2017-01-09 23:27:41+00:00,es,0
818622635173101568,2696036360,@piojitopersa aguante los fritos con mateeeees linda (quiero fritos ahora ahre encima estoy tomando mates ahre,2017-01-10 00:57:00+00:00,es,1
818621971755892736,949050319,alguien tiene algun pdf donde se describan las etapas del desarrollo humano sobre todo la de la senectud por faaaa,2017-01-10 00:54:21+00:00,es,none
818488655434149888,806562884188770304,cada que hablo contigo mi corazon se pone feliz pero eso no se nota a traves de una pantalla,2017-01-09 16:04:36+00:00,es,1
818534891293851648,2388232904,ya tengo mi principal proposito de este año,2017-01-09 19:08:20+00:00,es,1
818545415163351040,353703415,"regla basica para hacer una fiesta de cumpleaños tener amigos, no se a quien invitar",2017-01-09 19:50:09+00:00,es,0
818540852662456320,268413862,"@crystinahotwife @cydiosas se ve hermosa me dan ganas de comerme todo eso y con este frio, de estar adentro",2017-01-09 19:32:01+00:00,es,1
818561863625674752,94423498,"@vivaaerobus hola, se puede hacer web-checkin e imprimir el pase de abordar si viajo en viva light la pagina dice que no",2017-01-09 20:55:31+00:00,es,0
818265133625397248,134987886,ya me esta doliendo la cabeza de estar todo el dia acostada por que soy asi,2017-01-09 01:16:25+00:00,es,0
818286118248574976,183818057,"""elle"" es increible, pero mi raiz latina pedia a gritos ""neruda"" goldenglobes",2017-01-09 02:39:48+00:00,es,none
818289077954875392,55370359,"extraño a mis comprañeros roberto, osvaldo, julio y leo eran increibles al igual que mis super jefes",2017-01-09 02:51:33+00:00,es,1
818290037603336192,137509257,yo solo quiero adelantar mi vuelo a chicago,2017-01-09 02:55:22+00:00,es,none
818277986168250368,710926384281964544,"hola @raramo74 vamos a estar al pendiente de esa ruta y en caso de que encontremos algo a buen precio lo publicamos, saludos",2017-01-09 02:07:29+00:00,es,1
818251867427840000,395399404,es triste quitar todas las cosas de navidad,2017-01-09 00:23:42+00:00,es,0
818280125527564288,115268020,cuando piensas que las cosas van a toda madre y la cagan la vida es un riesgo carnal,2017-01-09 02:15:59+00:00,es,0
818299811078213632,4851859689,@evercufl ay que grosero eres conmigo,2017-01-09 03:34:12+00:00,es,0
818302723821076480,234149524,@ana_sofmt oye perame que si buzzfeed es pendejo entonces el amor de mi vida no es el amor de mi vida y eso seria triste,2017-01-09 03:45:47+00:00,es,0
818245397571403776,71972016,@luismartiinez28 yo estoy en primera fila,2017-01-08 23:57:59+00:00,es,none
818311225184489472,157810224,siempre el mas guapo ay,2017-01-09 04:19:34+00:00,es,1
818326510067138560,216833991,"ya se, tengo que leer a mishima pero se me atraveso el estupido y sensual joyce con dublineses y tenia que estrenar mis marcadores",2017-01-09 05:20:18+00:00,es,1
818326039277531136,510924452,por que no naci con las cejas pobladas,2017-01-09 05:18:26+00:00,es,0
818328840745451520,2442953413,"odio tener una voz horrible y que a la vez ame cantar, no es justo por que la vida me trata tan mal",2017-01-09 05:29:34+00:00,es,0
818327919391080448,3448576580,@josciv por eso es importante escucharlo,2017-01-09 05:25:54+00:00,es,1
818306225863622656,173743253,"@aimeraus @glaveaga @debatelibros no, no sabia que existia, lo leere ya acabaste el primero",2017-01-09 03:59:42+00:00,es,none
818306092748906496,108812336,"hoy es cumpleaños el maestro bowie, un capricornio en todo sentido, que en paz descanse hay nuevo ep y sono su legado hoy en carretera",2017-01-09 03:59:10+00:00,es,1
818292662469918720,892713816,que rica siestesita me avente hasta pense que ya era de mañana porque me levanto la alarma,2017-01-09 03:05:48+00:00,es,1
